年份,月份,地域,感染率,平均气温(℃),平均露点温度(℃),平均风速(mi/h),最低气温极值(℃),最高气温极值(℃),降水天数,降水量(mm),AQI,社会事件
2014,6,吉林省,0.0073,,,,,,,,,
2014,6,黑龙江省,0.0104,,,,,,,,,
2014,6,上海市,0.2609,,,,,,,,,
2014,6,江苏省,0.0680,,,,,,,,,
2014,6,浙江省,0.4147,,,,,,,,,
2014,6,安徽省,0.6518,,,,,,,,,
2014,6,福建省,2.0376,,,,,,,,,
2014,6,江西省,1.6099,,,,,,,,,
2014,6,山东省,0.1418,,,,,,,,,
2014,6,河南省,0.9189,,,,,,,,,
2014,6,湖北省,0.4501,,,,,,,,,
2014,6,湖南省,1.8130,,,,,,,,,
2009,10,贵州省,7.8707,15.76,11.35,4.46,10.5,28.11,21,49.78,63.29032258,1
2014,6,广    西,1.3202,,,,,,,,,
2014,6,海南省,0.9047,,,,,,,,,
2014,6,重庆市,1.0337,,,,,,,,,
2014,6,四川省,0.1283,,,,,,,,,
2014,6,贵州省,0.4826,,,,,,,,,
2014,6,云南省,0.0811,,,,,,,,,
2014,6,西    藏,0.4807,,,,,,,,,
2014,6,陕西省,0.5925,,,,,,,,,
2014,6,甘肃省,1.1115,,,,,,,,,
2014,6,青海省,0.3115,,,,,,,,,
2014,6,宁    夏,0.4280,,,,,,,,,
2014,6,新疆,0.0662,,,,,,,,,
2014,7,北京市,0.2648,,,,,,,,,
2014,7,天津市,0.0611,,,,,,,,,
2014,7,河北省,1.3324,,,,,,,,,
2014,7,山西省,0.6006,,,,,,,,,
2014,7,内蒙古,0.1481,,,,,,,,,
2014,7,辽宁省,0.0569,,,,,,,,,
2014,7,吉林省,0.0145,,,,,,,,,
2014,7,黑龙江省,0.0104,,,,,,,,,
2014,7,上海市,2.4760,,,,,,,,,
2014,7,江苏省,0.1839,,,,,,,,,
2014,7,浙江省,1.4078,,,,,,,,,
2014,7,安徽省,0.9436,,,,,,,,,
2014,7,福建省,2.6285,,,,,,,,,
2014,7,江西省,2.0919,,,,,,,,,
2014,7,山东省,0.1541,,,,,,,,,
2014,7,河南省,0.7776,,,,,,,,,
2014,7,湖北省,1.0312,,,,,,,,,
2014,7,湖南省,1.7323,,,,,,,,,
2014,7,广东省,3.5917,,,,,,,,,
2014,7,广    西,0.7502,,,,,,,,,
2014,7,海南省,0.4244,,,,,,,,,
2014,7,重庆市,0.8013,,,,,,,,,
2014,7,四川省,0.3417,,,,,,,,,
2014,7,贵州省,1.0165,,,,,,,,,
2014,7,云南省,0.3222,,,,,,,,,
2014,7,陕西省,0.5739,,,,,,,,,
2014,7,甘肃省,0.8016,,,,,,,,,
2014,7,青海省,0.1385,,,,,,,,,
2014,7,宁    夏,0.3057,,,,,,,,,
2014,7,新疆,0.0530,,,,,,,,,
2014,8,北京市,0.4776,,,,,,,,,
2014,8,天津市,0.1087,,,,,,,,,
2014,8,河北省,1.3883,,,,,,,,,
2014,8,山西省,0.6667,,,,,,,,,
2014,8,内蒙古,0.1722,,,,,,,,,
2014,8,辽宁省,0.1071,,,,,,,,,
2014,8,吉林省,0.0109,,,,,,,,,
2014,8,黑龙江省,0.0052,,,,,,,,,
2014,8,上海市,3.6768,,,,,,,,,
2014,8,江苏省,0.4786,,,,,,,,,
2014,8,浙江省,2.1517,,,,,,,,,
2014,8,安徽省,1.8160,,,,,,,,,
2014,8,福建省,1.4123,,,,,,,,,
2014,8,江西省,1.2406,,,,,,,,,
2014,8,山东省,0.1747,,,,,,,,,
2014,8,河南省,0.9189,,,,,,,,,
2014,8,湖北省,1.1450,,,,,,,,,
2014,8,湖南省,0.8415,,,,,,,,,
2014,8,广东省,1.2195,,,,,,,,,
2014,8,广    西,0.2331,,,,,,,,,
2014,8,海南省,0.4803,,,,,,,,,
2014,8,重庆市,0.2795,,,,,,,,,
2014,8,四川省,0.3096,,,,,,,,,
2014,8,贵州省,0.5796,,,,,,,,,
2014,8,云南省,0.2006,,,,,,,,,
2014,8,陕西省,0.6323,,,,,,,,,
2014,8,甘肃省,0.7513,,,,,,,,,
2014,8,青海省,0.1038,,,,,,,,,
2014,8,宁    夏,0.3210,,,,,,,,,
2014,8,新疆,0.0353,,,,,,,,,
2014,9,北京市,0.4161,,,,,,,,,
2014,9,天津市,0.0815,,,,,,,,,
2014,9,河北省,2.2379,,,,,,,,,
2014,9,山西省,1.0056,,,,,,,,,
2014,9,内蒙古,0.3283,,,,,,,,,
2014,9,辽宁省,0.1458,,,,,,,,,
2014,9,黑龙江省,0.0052,,,,,,,,,
2014,9,上海市,1.0103,,,,,,,,,
2014,9,江苏省,0.4257,,,,,,,,,
2014,9,浙江省,0.7257,,,,,,,,,
2014,9,安徽省,1.1891,,,,,,,,,
2014,9,福建省,1.0042,,,,,,,,,
2014,9,江西省,0.9951,,,,,,,,,
2014,9,山东省,0.2753,,,,,,,,,
2014,9,河南省,1.1675,,,,,,,,,
2014,9,湖北省,0.6622,,,,,,,,,
2014,9,湖南省,0.7070,,,,,,,,,
2014,9,广东省,0.5928,,,,,,,,,
2014,9,广    西,0.1759,,,,,,,,,
2014,9,海南省,0.3351,,,,,,,,,
2014,9,重庆市,0.2761,,,,,,,,,
2014,9,四川省,0.3972,,,,,,,,,
2014,9,贵州省,0.4083,,,,,,,,,
2014,9,云南省,0.2667,,,,,,,,,
2014,9,陕西省,0.7465,,,,,,,,,
2014,9,甘肃省,0.8907,,,,,,,,,
2014,9,青海省,0.1731,,,,,,,,,
2014,9,宁    夏,0.7490,,,,,,,,,
2014,9,新疆,0.0795,,,,,,,,,
2014,10,北京市,0.7282,,,,,,,,,
2014,10,天津市,0.3464,,,,,,,,,
2014,10,河北省,2.5762,,,,,,,,,
2014,10,山西省,1.4050,,,,,,,,,
2014,10,内蒙古,0.4364,,,,,,,,,
2014,10,辽宁省,0.2187,,,,,,,,,
2014,10,吉林省,0.0436,,,,,,,,,
2014,10,黑龙江省,0.0261,,,,,,,,,
2014,10,上海市,0.1573,,,,,,,,,
2014,10,江苏省,0.1600,,,,,,,,,
2014,10,浙江省,0.3365,,,,,,,,,
2014,10,安徽省,0.7944,,,,,,,,,
2014,10,福建省,0.9380,,,,,,,,,
2014,10,江西省,1.0614,,,,,,,,,
2014,10,山东省,0.3452,,,,,,,,,
2014,10,河南省,1.3895,,,,,,,,,
2014,10,湖北省,0.4794,,,,,,,,,
2014,10,湖南省,0.6980,,,,,,,,,
2014,10,广东省,0.3777,,,,,,,,,
2014,10,广    西,0.1441,,,,,,,,,
2014,10,海南省,0.3128,,,,,,,,,
2014,10,重庆市,0.3434,,,,,,,,,
2014,10,四川省,0.2048,,,,,,,,,
2014,10,贵州省,0.3484,,,,,,,,,
2014,10,云南省,0.1600,,,,,,,,,
2014,10,陕西省,0.8528,,,,,,,,,
2014,10,甘肃省,1.5336,,,,,,,,,
2014,10,青海省,0.2423,,,,,,,,,
2014,10,宁    夏,0.6420,,,,,,,,,
2014,10,新疆,0.2341,,,,,,,,,
2014,11,北京市,4.0949,,,,,,,,,
2014,11,天津市,1.4604,,,,,,,,,
2014,11,河北省,4.3177,,,,,,,,,
2014,11,山西省,1.9615,,,,,,,,,
2014,11,内蒙古,1.0130,,,,,,,,,
2014,11,辽宁省,0.3303,,,,,,,,,
2014,11,吉林省,0.4652,,,,,,,,,
2014,11,黑龙江省,0.3338,,,,,,,,,
2014,11,上海市,0.2360,,,,,,,,,
2014,11,江苏省,0.1612,,,,,,,,,
2014,11,浙江省,0.3165,,,,,,,,,
2014,11,安徽省,1.0647,,,,,,,,,
2014,11,福建省,0.9963,,,,,,,,,
2014,11,江西省,0.9553,,,,,,,,,
2014,11,山东省,0.6801,,,,,,,,,
2014,11,河南省,1.6370,,,,,,,,,
2014,11,湖北省,0.5242,,,,,,,,,
2014,11,湖南省,0.7922,,,,,,,,,
2014,11,广东省,0.4096,,,,,,,,,
2014,11,广    西,0.3327,,,,,,,,,
2014,11,海南省,1.1840,,,,,,,,,
2014,11,重庆市,0.3468,,,,,,,,,
2014,11,四川省,0.2035,,,,,,,,,
2014,11,贵州省,0.3683,,,,,,,,,
2014,11,云南省,0.2603,,,,,,,,,
2014,11,陕西省,1.0069,,,,,,,,,
2014,11,甘肃省,2.2268,,,,,,,,,
2014,11,青海省,1.3154,,,,,,,,,
2014,11,宁    夏,1.0547,,,,,,,,,
2014,11,新疆,1.5325,,,,,,,,,
2009,11,贵州省,8.5543,9.36,3.68,5.08,-2.22,25.11,9,10.16,73.63333333,1
2014,12,河北省,5.4183,-1.01,-13.54,4.85,-10.78,14.89,0,0,164.9354839,0
2016,3,河北省,5.2687,9.46,-5.69,4.85,-7,25.89,0,0,127.5405563,1
2014,12,山西省,4.4989,,,,,,,,,
2014,12,内蒙古,2.8147,,,,,,,,,
2014,12,辽宁省,0.6310,,,,,,,,,
2014,12,吉林省,1.3194,,,,,,,,,
2014,12,黑龙江省,0.7171,,,,,,,,,
2014,12,上海市,1.9005,,,,,,,,,
2014,12,江苏省,0.6235,,,,,,,,,
2014,12,浙江省,0.7621,,,,,,,,,
2014,12,安徽省,1.7845,,,,,,,,,
2014,12,福建省,1.4229,,,,,,,,,
2014,12,江西省,1.0813,,,,,,,,,
2014,12,山东省,1.2822,,,,,,,,,
2014,12,河南省,2.1533,,,,,,,,,
2014,12,湖北省,0.7450,,,,,,,,,
2014,12,湖南省,0.7533,,,,,,,,,
2014,12,广东省,0.5675,,,,,,,,,
2014,12,广    西,0.2522,,,,,,,,,
2014,12,海南省,0.3351,,,,,,,,,
2014,12,重庆市,0.6970,,,,,,,,,
2014,12,四川省,0.3195,,,,,,,,,
2014,12,贵州省,0.7452,,,,,,,,,
2014,12,云南省,0.4460,,,,,,,,,
2014,12,陕西省,3.2014,,,,,,,,,
2014,12,甘肃省,4.5078,,,,,,,,,
2016,12,河北省,5.8748,-0.44,-4.98,3.08,-11.11,11.72,1,0.51,300.3455375,1
2017,12,河北省,14.6878,-0.67,-11.79,3.94,-11.22,10.78,0,0,133.4561828,1
2014,12,新疆,2.6057,,,,,,,,,
2009,9,湖北省,7.1073,23.19,18.05,4.99,16,35.78,8,31.75,68.56666667,1
2015,1,天津市,2.0174,,,,,,,,,
2015,1,河北省,3.6919,,,,,,,,,
2015,1,山西省,2.6563,,,,,,,,,
2015,1,内蒙古,0.7466,,,,,,,,,
2015,1,辽宁省,0.5625,,,,,,,,,
2015,1,吉林省,0.5922,,,,,,,,,
2015,1,黑龙江省,0.2296,,,,,,,,,
2009,11,湖北省,6.8482,8.32,3.09,5.09,-2.39,25.78,11,61.47,76.51724138,1
2015,1,江苏省,1.6244,,,,,,,,,
2015,1,浙江省,2.1387,,,,,,,,,
2015,1,安徽省,2.1602,,,,,,,,,
2015,1,福建省,2.8481,,,,,,,,,
2015,1,江西省,1.6512,,,,,,,,,
2015,1,山东省,0.9377,,,,,,,,,
2015,1,河南省,1.8726,,,,,,,,,
2015,1,湖北省,1.1675,,,,,,,,,
2015,1,湖南省,1.0435,,,,,,,,,
2015,1,广东省,1.8808,,,,,,,,,
2015,1,广    西,0.5679,,,,,,,,,
2015,1,海南省,1.2729,,,,,,,,,
2015,1,重庆市,1.4441,,,,,,,,,
2015,1,四川省,0.4349,,,,,,,,,
2015,1,贵州省,1.0604,,,,,,,,,
2015,1,云南省,0.8867,,,,,,,,,
2015,1,0,1.8887,,,,,,,,,
2015,1,甘肃省,3.0300,,,,,,,,,
2015,1,青海省,1.0456,,,,,,,,,
2015,1,宁    夏,4.3988,,,,,,,,,
2015,1,新疆,0.6831,,,,,,,,,
2015,2,北京市,1.9706,,,,,,,,,
2015,2,天津市,1.2856,,,,,,,,,
2015,2,河北省,2.6802,,,,,,,,,
2015,2,山西省,1.7160,,,,,,,,,
2015,2,内蒙古,0.4272,,,,,,,,,
2015,2,辽宁省,0.4737,,,,,,,,,
2015,2,吉林省,0.1962,,,,,,,,,
2015,2,黑龙江省,0.0887,,,,,,,,,
2015,2,上海市,2.9889,,,,,,,,,
2015,2,江苏省,0.6872,,,,,,,,,
2015,2,浙江省,1.3072,,,,,,,,,
2015,2,安徽省,1.6209,,,,,,,,,
2015,2,福建省,1.4109,,,,,,,,,
2015,2,江西省,1.2197,,,,,,,,,
2015,2,山东省,0.5710,,,,,,,,,
2015,2,河南省,1.5420,,,,,,,,,
2015,2,湖北省,0.5760,,,,,,,,,
2015,2,湖南省,0.8906,,,,,,,,,
2015,2,广东省,1.4510,,,,,,,,,
2015,2,广    西,0.1557,,,,,,,,,
2015,2,海南省,0.5756,,,,,,,,,
2015,2,重庆市,0.3777,,,,,,,,,
2015,2,四川省,0.1794,,,,,,,,,
2015,2,贵州省,0.8580,,,,,,,,,
2015,2,云南省,0.1782,,,,,,,,,
2015,2,陕西省,1.1072,,,,,,,,,
2015,2,甘肃省,1.7408,,,,,,,,,
2015,2,青海省,0.2571,,,,,,,,,
2015,2,宁    夏,0.6046,,,,,,,,,
2015,2,新疆,0.2915,,,,,,,,,
2015,3,北京市,2.1937,,,,,,,,,
2015,3,天津市,2.0701,,,,,,,,,
2015,3,河北省,3.5050,,,,,,,,,
2015,3,山西省,1.9079,,,,,,,,,
2015,3,内蒙古,0.6547,,,,,,,,,
2015,3,辽宁省,0.5602,,,,,,,,,
2015,3,吉林省,0.3415,,,,,,,,,
2015,3,黑龙江省,0.2531,,,,,,,,,
2015,3,上海市,1.4676,,,,,,,,,
2015,3,江苏省,0.4523,,,,,,,,,
2015,3,浙江省,1.0022,,,,,,,,,
2015,3,安徽省,2.1503,,,,,,,,,
2015,3,福建省,1.7105,,,,,,,,,
2015,3,江西省,1.6622,,,,,,,,,
2015,3,山东省,0.6262,,,,,,,,,
2015,3,河南省,1.8016,,,,,,,,,
2015,3,湖北省,1.0402,,,,,,,,,
2015,3,湖南省,1.1459,,,,,,,,,
2015,3,广东省,4.2801,,,,,,,,,
2015,3,广    西,0.7951,,,,,,,,,
2015,3,海南省,0.5645,,,,,,,,,
2015,3,重庆市,0.5248,,,,,,,,,
2015,3,四川省,0.2408,,,,,,,,,
2015,3,贵州省,0.9920,,,,,,,,,
2015,3,云南省,0.4667,,,,,,,,,
2015,3,陕西省,1.3033,,,,,,,,,
2015,3,甘肃省,2.5900,,,,,,,,,
2015,3,青海省,0.5313,,,,,,,,,
2015,3,宁    夏,0.8616,,,,,,,,,
2015,3,新疆,0.5177,,,,,,,,,
2015,4,北京市,0.7018,,,,,,,,,
2015,4,天津市,0.2439,,,,,,,,,
2015,4,河北省,2.4906,,,,,,,,,
2015,4,山西省,1.5187,,,,,,,,,
2015,4,内蒙古,0.6428,,,,,,,,,
2015,4,辽宁省,0.2938,,,,,,,,,
2015,4,吉林省,0.0509,,,,,,,,,
2015,4,黑龙江省,0.1122,,,,,,,,,
2015,4,上海市,0.4370,,,,,,,,,
2015,4,江苏省,0.1608,,,,,,,,,
2015,4,浙江省,0.7734,,,,,,,,,
2015,4,安徽省,1.1984,,,,,,,,,
2015,4,福建省,1.6921,,,,,,,,,
2015,4,江西省,1.5543,,,,,,,,,
2015,4,山东省,0.3708,,,,,,,,,
2015,4,河南省,1.5536,,,,,,,,,
2015,4,湖北省,0.8150,,,,,,,,,
2015,4,湖南省,0.9529,,,,,,,,,
2015,4,广东省,3.2870,,,,,,,,,
2015,4,广    西,0.5553,,,,,,,,,
2015,4,海南省,0.5313,,,,,,,,,
2015,4,重庆市,0.4881,,,,,,,,,
2015,4,四川省,0.1658,,,,,,,,,
2015,4,贵州省,0.4960,,,,,,,,,
2015,4,云南省,0.3564,,,,,,,,,
2015,4,西    藏,0.0315,,,,,,,,,
2015,4,陕西省,0.7470,,,,,,,,,
2015,4,甘肃省,1.8411,,,,,,,,,
2015,4,青海省,0.2914,,,,,,,,,
2015,4,宁    夏,0.6953,,,,,,,,,
2015,4,新疆,0.2393,,,,,,,,,
2015,5,北京市,0.1720,,,,,,,,,
2015,5,天津市,0.0132,,,,,,,,,
2015,5,河北省,1.9015,,,,,,,,,
2015,5,山西省,1.0472,,,,,,,,,
2015,5,内蒙古,0.3513,,,,,,,,,
2015,5,辽宁省,0.1867,,,,,,,,,
2015,5,吉林省,0.0363,,,,,,,,,
2015,5,黑龙江省,0.0704,,,,,,,,,
2015,5,上海市,0.2185,,,,,,,,,
2015,5,江苏省,0.1219,,,,,,,,,
2015,5,浙江省,0.4575,,,,,,,,,
2015,5,安徽省,1.0932,,,,,,,,,
2015,5,福建省,1.4924,,,,,,,,,
2015,5,江西省,1.4442,,,,,,,,,
2015,5,山东省,0.2125,,,,,,,,,
2015,5,河南省,1.3141,,,,,,,,,
2015,5,湖北省,1.4168,,,,,,,,,
2015,5,湖南省,1.3477,,,,,,,,,
2017,8,湖北省,14.8343,27.81,24.21,5.89,16.61,37.11,13,76.45,46.86867422,1
2015,5,广    西,0.7446,,,,,,,,,
2015,5,海南省,1.5717,,,,,,,,,
2015,5,重庆市,0.4312,,,,,,,,,
2015,5,四川省,0.0995,,,,,,,,,
2015,5,贵州省,0.4646,,,,,,,,,
2015,5,云南省,0.2652,,,,,,,,,
2015,5,西    藏,0.5039,,,,,,,,,
2015,5,陕西省,0.5404,,,,,,,,,
2015,5,甘肃省,1.2737,,,,,,,,,
2015,5,青海省,0.2571,,,,,,,,,
2015,5,宁    夏,0.5442,,,,,,,,,
2015,5,新疆,0.1305,,,,,,,,,
2015,6,北京市,0.1627,,,,,,,,,
2015,6,天津市,0.0264,,,,,,,,,
2015,6,河北省,1.5995,,,,,,,,,
2015,6,山西省,0.7018,,,,,,,,,
2015,6,内蒙古,0.2835,,,,,,,,,
2015,6,辽宁省,0.1458,,,,,,,,,
2015,6,吉林省,0.0109,,,,,,,,,
2015,6,黑龙江省,0.0757,,,,,,,,,
2015,6,上海市,0.7957,,,,,,,,,
2015,6,江苏省,0.1369,,,,,,,,,
2015,6,浙江省,0.9659,,,,,,,,,
2015,6,安徽省,0.9568,,,,,,,,,
2015,6,福建省,3.0662,,,,,,,,,
2015,6,江西省,2.6815,,,,,,,,,
2015,6,山东省,0.1502,,,,,,,,,
2015,6,河南省,1.1053,,,,,,,,,
2015,6,湖北省,2.6599,,,,,,,,,
2015,6,湖南省,2.1626,,,,,,,,,
2017,9,湖北省,6.7171,22.18,19.74,4.86,15.89,32.39,19,163.32,55.61465509,1
2015,6,广    西,4.7791,,,,,,,,,
2015,6,海南省,1.1179,,,,,,,,,
2015,6,重庆市,1.3773,,,,,,,,,
2015,6,四川省,0.1499,,,,,,,,,
2015,6,贵州省,0.7782,,,,,,,,,
2015,6,云南省,0.2631,,,,,,,,,
2015,6,陕西省,0.4450,,,,,,,,,
2015,6,甘肃省,1.0537,,,,,,,,,
2015,6,青海省,0.2742,,,,,,,,,
2015,6,宁    夏,0.5291,,,,,,,,,
2015,6,新疆,0.0740,,,,,,,,,
2015,7,北京市,0.2975,,,,,,,,,
2015,7,天津市,0.0330,,,,,,,,,
2015,7,河北省,1.3096,,,,,,,,,
2015,7,山西省,0.4852,,,,,,,,,
2015,7,内蒙古,0.1836,,,,,,,,,
2015,7,辽宁省,0.1139,,,,,,,,,
2015,7,吉林省,0.0073,,,,,,,,,
2015,7,黑龙江省,0.0287,,,,,,,,,
2015,7,上海市,4.7492,,,,,,,,,
2015,7,江苏省,0.4410,,,,,,,,,
2015,7,浙江省,4.0886,,,,,,,,,
2015,7,安徽省,2.7027,,,,,,,,,
2015,7,福建省,2.6984,,,,,,,,,
2015,7,江西省,2.0013,,,,,,,,,
2015,7,山东省,0.1747,,,,,,,,,
2015,7,河南省,1.0365,,,,,,,,,
2015,7,湖北省,4.1455,,,,,,,,,
2015,7,湖南省,1.4427,,,,,,,,,
2015,7,广东省,4.3053,,,,,,,,,
2015,7,广    西,0.6121,,,,,,,,,
2015,7,海南省,0.3210,,,,,,,,,
2015,7,重庆市,0.9995,,,,,,,,,
2015,7,四川省,0.5037,,,,,,,,,
2015,7,贵州省,0.8723,,,,,,,,,
2015,7,云南省,0.2503,,,,,,,,,
2015,7,西    藏,0.0945,,,,,,,,,
2015,7,陕西省,0.3364,,,,,,,,,
2015,7,甘肃省,0.7835,,,,,,,,,
2015,7,青海省,0.4799,,,,,,,,,
2015,7,宁    夏,0.3174,,,,,,,,,
2015,7,新疆,0.0392,,,,,,,,,
2015,8,北京市,0.5717,,,,,,,,,
2015,8,天津市,0.1912,,,,,,,,,
2015,8,河北省,1.4857,,,,,,,,,
2015,8,山西省,0.6003,,,,,,,,,
2015,8,内蒙古,0.2515,,,,,,,,,
2015,8,辽宁省,0.1344,,,,,,,,,
2015,8,吉林省,0.0436,,,,,,,,,
2015,8,黑龙江省,0.0104,,,,,,,,,
2015,8,上海市,4.0607,,,,,,,,,
2015,8,江苏省,0.7839,,,,,,,,,
2015,8,浙江省,1.9771,,,,,,,,,
2015,8,安徽省,2.0484,,,,,,,,,
2015,8,福建省,1.2454,,,,,,,,,
2015,8,江西省,1.1690,,,,,,,,,
2015,8,山东省,0.2360,,,,,,,,,
2015,8,河南省,1.3872,,,,,,,,,
2015,8,湖北省,1.5406,,,,,,,,,
2015,8,湖南省,0.7793,,,,,,,,,
2015,8,广东省,0.9399,,,,,,,,,
2015,8,广    西,0.1662,,,,,,,,,
2015,8,海南省,0.2214,,,,,,,,,
2015,8,重庆市,0.2775,,,,,,,,,
2015,8,四川省,0.4054,,,,,,,,,
2015,8,贵州省,0.8580,,,,,,,,,
2015,8,云南省,0.1888,,,,,,,,,
2015,8,陕西省,0.4318,,,,,,,,,
2015,8,甘肃省,0.5404,,,,,,,,,
2015,8,青海省,0.2571,,,,,,,,,
2015,8,宁    夏,0.3174,,,,,,,,,
2015,8,新疆,0.0653,,,,,,,,,
2015,9,北京市,0.3765,,,,,,,,,
2015,9,天津市,0.1846,,,,,,,,,
2015,9,河北省,2.0626,,,,,,,,,
2015,9,山西省,0.9265,,,,,,,,,
2015,9,内蒙古,0.3433,,,,,,,,,
2015,9,辽宁省,0.1640,,,,,,,,,
2015,9,吉林省,0.0400,,,,,,,,,
2015,9,黑龙江省,0.0209,,,,,,,,,
2015,9,上海市,0.8286,,,,,,,,,
2015,9,江苏省,0.2751,,,,,,,,,
2015,9,浙江省,0.4648,,,,,,,,,
2015,9,安徽省,1.0176,,,,,,,,,
2015,9,福建省,1.1640,,,,,,,,,
2015,9,江西省,1.2813,,,,,,,,,
2015,9,山东省,0.3177,,,,,,,,,
2015,9,河南省,1.4847,,,,,,,,,
2015,9,湖北省,0.6602,,,,,,,,,
2015,9,湖南省,0.7332,,,,,,,,,
2015,9,广东省,0.5110,,,,,,,,,
2015,9,广    西,0.2272,,,,,,,,,
2015,9,海南省,0.1550,,,,,,,,,
2015,9,重庆市,0.3042,,,,,,,,,
2015,9,四川省,0.3317,,,,,,,,,
2015,9,贵州省,0.8666,,,,,,,,,
2015,9,云南省,0.2503,,,,,,,,,
2015,9,陕西省,0.4636,,,,,,,,,
2015,9,甘肃省,0.9186,,,,,,,,,
2015,9,青海省,0.3771,,,,,,,,,
2015,9,宁    夏,0.6500,,,,,,,,,
2015,9,新疆,0.0870,,,,,,,,,
2015,10,北京市,0.3625,,,,,,,,,
2015,10,天津市,0.2176,,,,,,,,,
2015,10,河北省,2.8143,,,,,,,,,
2015,10,山西省,1.3103,,,,,,,,,
2015,10,内蒙古,0.3673,,,,,,,,,
2015,10,辽宁省,0.2255,,,,,,,,,
2015,10,吉林省,0.0618,,,,,,,,,
2015,10,黑龙江省,0.0365,,,,,,,,,
2015,10,上海市,0.1855,,,,,,,,,
2015,10,江苏省,0.1344,,,,,,,,,
2015,10,浙江省,0.1997,,,,,,,,,
2015,10,安徽省,0.8680,,,,,,,,,
2015,10,福建省,1.3058,,,,,,,,,
2015,10,江西省,1.2373,,,,,,,,,
2015,10,山东省,0.3585,,,,,,,,,
2015,10,河南省,1.4731,,,,,,,,,
2015,10,湖北省,0.5640,,,,,,,,,
2015,10,湖南省,0.7570,,,,,,,,,
2015,10,广东省,0.4588,,,,,,,,,
2015,10,广    西,0.1178,,,,,,,,,
2015,10,海南省,0.5645,,,,,,,,,
2015,10,重庆市,0.3945,,,,,,,,,
2015,10,四川省,0.2076,,,,,,,,,
2015,10,贵州省,0.6784,,,,,,,,,
2015,10,云南省,0.4391,,,,,,,,,
2015,10,陕西省,0.6702,,,,,,,,,
2015,10,甘肃省,1.5941,,,,,,,,,
2015,10,青海省,0.3942,,,,,,,,,
2015,10,宁    夏,0.5291,,,,,,,,,
2015,10,新疆,0.2175,,,,,,,,,
2015,11,北京市,0.6042,,,,,,,,,
2015,11,天津市,0.0527,,,,,,,,,
2015,11,河北省,3.1921,,,,,,,,,
2015,11,山西省,1.7818,,,,,,,,,
2015,11,内蒙古,0.3194,,,,,,,,,
2015,11,辽宁省,0.2710,,,,,,,,,
2015,11,吉林省,0.2289,,,,,,,,,
2015,11,黑龙江省,0.0704,,,,,,,,,
2015,11,上海市,0.3092,,,,,,,,,
2015,11,江苏省,0.1834,,,,,,,,,
2015,11,浙江省,0.2487,,,,,,,,,
2015,11,安徽省,1.1130,,,,,,,,,
2015,11,福建省,1.3584,,,,,,,,,
2015,11,江西省,1.2439,,,,,,,,,
2015,11,山东省,0.4770,,,,,,,,,
2015,11,河南省,1.8525,,,,,,,,,
2015,11,湖北省,0.5777,,,,,,,,,
2015,11,湖南省,0.8772,,,,,,,,,
2015,11,广东省,0.5147,,,,,,,,,
2015,11,广    西,0.2945,,,,,,,,,
2015,11,海南省,0.2988,,,,,,,,,
2015,11,重庆市,0.4580,,,,,,,,,
2015,11,四川省,0.1622,,,,,,,,,
2015,11,贵州省,0.6585,,,,,,,,,
2015,11,云南省,0.2312,,,,,,,,,
2015,11,陕西省,0.6622,,,,,,,,,
2015,11,甘肃省,2.0573,,,,,,,,,
2015,11,青海省,0.2571,,,,,,,,,
2015,11,宁    夏,1.3302,,,,,,,,,
2015,11,新疆,0.3133,,,,,,,,,
2015,12,北京市,1.5895,,,,,,,,,
2015,12,天津市,0.2637,,,,,,,,,
2015,12,河北省,3.7894,,,,,,,,,
2015,12,山西省,2.4315,,,,,,,,,
2015,12,内蒙古,0.9302,,,,,,,,,
2015,12,辽宁省,0.2801,,,,,,,,,
2015,12,吉林省,0.7339,,,,,,,,,
2015,12,黑龙江省,0.1278,,,,,,,,,
2015,12,上海市,3.7886,,,,,,,,,
2015,12,江苏省,0.1520,,,,,,,,,
2015,12,浙江省,0.8460,,,,,,,,,
2015,12,安徽省,1.5749,,,,,,,,,
2015,12,福建省,1.6474,,,,,,,,,
2015,12,江西省,1.2967,,,,,,,,,
2015,12,山东省,0.5925,,,,,,,,,
2015,12,河南省,2.1460,,,,,,,,,
2015,12,湖北省,0.6568,,,,,,,,,
2015,12,湖南省,0.7882,,,,,,,,,
2015,12,广东省,0.6537,,,,,,,,,
2015,12,广    西,0.3744,,,,,,,,,
2015,12,海南省,0.5866,,,,,,,,,
2015,12,重庆市,0.8023,,,,,,,,,
2015,12,四川省,0.2432,,,,,,,,,
2015,12,贵州省,0.9065,,,,,,,,,
2015,12,云南省,0.3776,,,,,,,,,
2015,12,陕西省,0.9192,,,,,,,,,
2015,12,甘肃省,2.0920,,,,,,,,,
2015,12,青海省,0.3085,,,,,,,,,
2015,12,宁    夏,3.2046,,,,,,,,,
2015,12,新疆,0.8266,,,,,,,,,
2017,12,湖北省,11.4953,7.23,-1.55,5.45,-1.28,15.61,2,0.51,127.088172,1
2016,1,天津市,1.3963,,,,,,,,,
2016,1,河北省,4.2196,,,,,,,,,
2016,1,山西省,2.9994,,,,,,,,,
2016,1,内蒙古,1.5452,,,,,,,,,
2016,1,辽宁省,0.6686,,,,,,,,,
2016,1,吉林省,0.7191,,,,,,,,,
2016,1,黑龙江省,0.3987,,,,,,,,,
2016,1,上海市,3.6311,,,,,,,,,
